Symbol	ComplexName
SETD1A	HCF-1 complex|MOF complex|RAD18-SETD1A complex|Set1A complex
SETD1B	Set1B complex
SETD2	HNRNPL-SETD2 complex
SETD7	SETD7-YAP-AXIN1-beta-catenin complex
SETDB1	ATRX-SETDB1-TRIM28-ZNF274 complex|CDYL-CAF1-MCM complex|CDYL-complex|CHD7-NLK-PPARG-SETDB1 complex|MBD1-MCAF1-SETDB1 complex|Replication-coupled CAF-1-MBD1-ETDB1 complex|SETDB1-DNMT3A complex|SETDB1-DNMT3B complex|SETDB1-containing HMTase complex|ZNF304-corepressor complex
SF1	Spliceosome, A complex|Spliceosome, E complex
SF3A1	17S U2 snRNP|C complex spliceosome|NCOR1 complex|SF3A1-SF3A2-SF3A3 complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3A2	17S U2 snRNP|C complex spliceosome|SF3A1-SF3A2-SF3A3 complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3A3	17S U2 snRNP|C complex spliceosome|SF3A1-SF3A2-SF3A3 complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3B1	17S U2 snRNP|18S U11/U12 snRNP|B-WICH complex|C complex spliceosome|CDC5L complex|SF3b complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3B2	17S U2 snRNP|18S U11/U12 snRNP|C complex spliceosome|CDC5L complex|SF3b complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3B3	17S U2 snRNP|18S U11/U12 snRNP|C complex spliceosome|NCOR1 complex|SF3b complex|STAGA complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex|TFTC complex (TATA-binding protein-free TAF-II-containing complex)
SF3B4	17S U2 snRNP|18S U11/U12 snRNP|CDC5L complex|SF3b complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SF3B5	17S U2 snRNP|18S U11/U12 snRNP|SF3b complex|Spliceosome, A complex|Spliceosome, pre-B complex
SF3B6	17S U2 snRNP|18S U11/U12 snRNP|SF3b complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
SFI1	CDC5L complex
SFPQ	CDC5L complex|CF IIAm complex (Cleavage factor IIAm complex)|GTF2I-PARP1-SFPQ complex|HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex|IGFBP3-NONO-SFPQ complex|NONO-NR5A1-SFPQ complex|NONO-SFPQ complex|SNW1 complex|TOP1-PSF-P54 complex|p54(nrb)-PSF-matrin3 complex|snRNP-free U1A (SF-A) complex
SFSWAP	Spliceosome, E complex
SGCA	Sarcoglycan-sarcospan complex SG-SPN
SGCB	Sarcoglycan-sarcospan complex SG-SPN
SGCD	Sarcoglycan-sarcospan complex SG-SPN
SGCE	UTM-SGCE-DAG1-CAV1-NOS3 complex
SGCG	Sarcoglycan-sarcospan complex SG-SPN
SGF29	ATAC complex, GCN5-linked|ATAC complex, YEATS2-linked|SAGA complex, GCN5-linked|STAGA complex, SPT3-linked
SGK1	14-3-3q-SGK1-tau complex
SGO2	Astrin-kinastrin complex
SGTA	DNAJB12-DNAJB14-HSPA8-SGTA complex|DNAJB14-HSPA1-HSPH8-SGTA complex
SH3GL2	CBL-EGFR-SH3GL2-SH3KBP1 complex|CIN85-CBL-SH3GL2 complex|CIN85-SH3GL2 complex
SH3GL3	CIN85-SH3GL3 complex|CIN85-SH3GL3-CBL complex|MET-CIN85-SH3GL3-CBL complex, HGF stimulated
SH3GLB1	BIF1-UVRAG-Beclin1 complex
SH3KBP1	CBL-EGFR-SH3GL2-SH3KBP1 complex|CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)|CIN85 homotetramer complex|CIN85-BLNK complex|CIN85-CBL complex|CIN85-CBL-SH3GL2 complex|CIN85-SH3GL2 complex|CIN85-SH3GL3 complex|CIN85-SH3GL3-CBL complex|DDN-MAGI2-SH3KBP1 complex|MET-CIN85-SH3GL3-CBL complex, HGF stimulated|MUC1-SH3KBP1 complex|Multiprotein complex (CBLB, EGFR, SH3KBP1)|RICH1/AMOT polarity complex, Flag-Rich1 precipitated
SH3RF1	POSH-AKT2 complex|POSH-MLK3 complex
SHANK3	DLG4-DLGAP1-SHANK3 complex
SHARPIN	LUBAC complex|LUBAC-SPATA2-CYLD complex|TNFR1 signaling complex, TNF-induced
SHC1	ERBB2-MEMO-SHC complex|ITGA6-ITGB4-SHC1-GRB2 complex|PEAK1-PPP1CA-SHC1 complex|PEAK1-PPP1CC-SHC1 complex|SHC-GRB2 complex|SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated|Shc-ERalpha-IGF-1R complex
SHC3	RET-Rai complex|SHC3-GAB1 complex
SHCBP1	CEN complex
SHFL	LARP1-PABPC1-RYDEN complex
SHLD1	Shieldin complex
SHLD2	MAD2L2-RIF1-SHLD2-TP53BP1 complex|Shieldin complex
SHLD3	Shieldin complex
SHMT1	ABRAXAS2-SHMT1 complex|DHFR-SHMT1-TYMS complex
SHMT2	ABRAXAS2-SHMT2 complex
SHOC2	HRAS-PPP1CC-SHOC2 complex|KRAS-PPP1CC-SHOC2 complex|MRAS-PPP1CA-SHOC2 complex|MRAS-PPP1CB-SHOC2 complex|MRAS-PPP1CC-SHOC2 complex (hexamer)|MRAS-PPP1CC-SHOC2 complex (trimer)|MRAS-SCRIB-SHOC2 complex|NRAS-PPP1CC-SHOC2 complex
SIAH1	Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)
SIAH2	LATS2-SIAH2-ZYX complex
SIGMAR1	SIGMAR1-KCNH2 complex
SIKE1	Emerin complex 1
SIN3A	ALL-1 supercomplex|Anti-HDAC2 complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRMS1-mSin3A corepressor complex|DNMT3B complex|HCF-1 complex|HERP1/HEY2-NCOR-SIN3A complex|ING2 complex|MAD1-mSin3A-HDAC2 complex|MTA2 complex|MeCP2-SIN3A-HDAC complex|NCOR-SIN3-HDAC-HESX1 complex|NCOR-SIN3-HDAC1 complex|NCOR-SIN3-RPD3 complex|NCOR2 complex|NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex|PU.1-SIN3A-HDAC complex|REST-CoREST-mSIN3A complex|SAP complex (Sin3-associated protein complex)|SIN3 complex|SIN3-HDAC-SAP30-ARID4 complex|SIN3-ING1b complex I|SIN3-ING1b complex II|SIN3-SAP25 complex|SKI-NCOR1-SIN3A-HDAC1 complex|SMAD3-cSKI-SIN3A-HDAC1 complex|SMAR1-HDAC1-SIN3A-SIN3B repressor complex|SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex|SWI/SNF-related chromatin-remodeling complex|mSin3A corepressor complex|mSin3A-HDAC1-HDAC2 complex
SIN3B	BRMS1-mSin3A corepressor complex|HCF-1 complex|NCOR-SIN3-HDAC-HESX1 complex|NCOR-SIN3-RPD3 complex|SMAR1-HDAC1-SIN3A-SIN3B repressor complex|SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex
SIRT1	DBC1-SIRT1 complex|FOXO1-FHL2-SIRT1 complex|FOXO3-SIRT1 complex, oxidative stress stimulated|MYCN-SIRT1 complex|NMNAT1-RRP8-SIRT1 complex|Polycomb repressive complex 4|SIRT1 homotrimer complex|hSIR2-p53 complex
SIVA1	LPAR2-SIVA1 complex|SIVA1-S1PR4 complex|SIVA1-XIAP-TAK1 complex
SIX1	EYA1-SIX1 complex
SIX2	EYA1-SIX2 complex
SIX3	EYA4-SIX3 complex|SIX3-LSD1-MTA3 complex|SIX3-LSD1-NuRD(MTA3) Complex
SKI	SKI-NCOR1-SIN3A-HDAC1 complex|SKI-SMAD2 complex|SKI-SMAD2-SMAD4  pentameric complex|SKI-SMAD3 complex|SKI-SMAD3-SMAD4 complex|SMAD2-SKI-NCOR complex|SMAD3-SKI-NCOR complex|SMAD3-cSKI-SIN3A-HDAC1 complex|SMAD4-SKI complex|SMAD4-SKI-NCOR complex|SMAD4-SNO-SKI complex
SKIL	SMAD3-SMAD4-SKIL complex|SMAD4-SNO-SKI complex|Ubiquitin E3 ligase (SMURF2, SMAD3) - SnoN complex, TGF(beta)-dependent
SKIV2L	SKI complex
SKP1	BCOR complex|Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)|PRC1.1c complex|PRC1.1d complex|TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)|TNF-alpha/NF-kappa B signaling complex 5|URI complex (Unconventional prefoldin RPB5 Interactor)|Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)|Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)|Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)|Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)|Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)|Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)|Ubiquitin E3 ligase (CUL1, FBXO18, RBX1, SKP1A)|Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)|Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)|Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)|Ubiquitin E3 ligase (CUL1, RBX1, SKP1)|Ubiquitin E3 ligase (CUL1/2/3, CSN1/8, RBX1, SKP1/2)|Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)|Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)|Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)|Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)|Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)|Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)|Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)|Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)|Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)|Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)|Ubiquitin E3 ligase (SKP1A, BTRC, CUL1)|Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)|Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)|Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)|p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
SKP2	CDH1-SKP2 complex|E2F1-MAGEA11-SKP2 complex|P-TEFb-SKP2 complex|URI complex (Unconventional prefoldin RPB5 Interactor)|Ubiquitin E3 ligase (CUL1/2/3, CSN1/8, RBX1, SKP1/2)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)|Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)|p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
SLAMF1	RAB11A-RAB11FIP1-SLAMF1 complex|RAB11A-RAB11FIP2-SLAMF1 complex|RAB11A-RAB11FIP5-SLAMF1 complex|VPS34-VPS15-BECLIN1-SLAMF1 complex|VPS34-VPS15-BECLIN1-UVRAG-SLAMF1 complex
SLC11A2	NDFIP1-NEDD4L-SLC11A2 complex
SLC1A2	SLC1A2 homotrimer complex
SLC25A3	ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex|ProTalpha C5 complex
SLC25A5	ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex|MMXD complex|Nop56p-associated pre-rRNA complex|prohibitin 2 complex, mitochondrial
SLC2A1	SLC2A1-DMTN-ADD2 complex
SLC2A4	ACAP1-CLTC-SLC2A4 complex
SLC34A1	NHERF1-NPT2A-EZR complex
SLC35A2	MGAT1-SLC35A2(splice variant 2) complex|MGAT2-SLC35A2(splice variant 2) complex|MGAT4B-SLC35A2(splice variant 1) complex|MGAT4B-SLC35A2(splice variant 2) complex|MGAT5-SLC352A(splice variant 2) complex
SLC35A3	MAGT5-SLC35A3 complex|MGAT1-NGT complex|MGAT2-SLC35A3 complex|MGAT4B-SLC35A3 complex
SLC38A9	TM4SF5-mTOR-SLC38A9 complex
SLC3A2	CD98-ITGB1-LAT2 complex|ITGAV-ITGB3-SLC3A2 complex
SLC40A1	HEPH-SLC40A1 complex
SLC4A1	RhBG-kAE1-ankyrin-G complex
SLC52A3	SLC52A3-TMEM237 complex
SLC6A19	ACE2-SLC6A19 complex
SLC7A8	CD98-ITGB1-LAT2 complex|LAT2-ITGB1 complex
SLC9A3	NHE3-NHERF2-ACTN4, Ca(2+) induced
SLC9A3R1	C-CFTR-NHERF-ezrin complex|CFTR-NHERF-beta(2)AR signaling complex|CXCR2-NHERF1-PLC-beta-3 complex|EGFR-NHERF1-PTEN complex|EZR-MSN-PAG1-RDX-SLC9A3R1 complex|MSN-PAG1-SLC9A3R1 complex|NHERF1-NPT2A-EZR complex|NHERF1-PRKCZ complex|PDZK1-NHERF1-EZR complex|SLC9A3R1-ACTN4 complex
SLC9A3R2	LPA(2)-NHERF2-PLC-beta3 complex|LPAR2-TRIP6-NHERF2 complex, LPA stimulated|NHE3-NHERF2-ACTN4, Ca(2+) induced|SCHIP1-EZR-NHERF2 complex
SLN	SLN-ATP2A1 complex|SLN-PLN-SERCA1A complex|SLN-PLN-SERCA2A complex
SLU7	C complex spliceosome
SMAD1	SMAD1-CBP complex|SMAD1-OAZ-HsN3 complex|SMAD1-P300 complex|p300-SMAD1-STAT3 complex
SMAD2	CREBBP-SMAD2 hexameric complex|CREBBP-SMAD2-SMAD4 pentameric complex|MAN1-SMAD2 complex|PML-SMAD2/3-SARA complex|PTEN-PP1MA-SMAD2-SMAD3 complex|RSmad complex|SKI-SMAD2 complex|SKI-SMAD2-SMAD4  pentameric complex|SMAD2-FAST1 complex|SMAD2-SKI-NCOR complex|SMAD2-SMAD4-FAST1 complex|SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced|SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced|SMAD2-SMAD4-WWTR1 complex|SMAD4-SMAD2-SMAD3 complex|TIF1gamma-SMAD2-SMAD3 complex
SMAD3	Axin-SMAD3 complex|BRCA1-SMAD3 complex|CREBBP-SMAD3 hexameric complex|CREBBP-SMAD3-SMAD4 pentameric complex|HYAL2-SMAD3-WWOX complex|JUND-FOSB-SMAD3-SMAD4 complex|PIAS3-SMAD3-P300 complex|PML-SMAD2/3-SARA complex|PTEN-PP1MA-SMAD2-SMAD3 complex|RSmad complex|SKI-SMAD3 complex|SKI-SMAD3-SMAD4 complex|SMAD3-E2F4/5-p107-DP1 complex|SMAD3-HEF1-APC10-CDH1 complex|SMAD3-SKI-NCOR complex|SMAD3-SMAD4-CTCF protein-DNA complex|SMAD3-SMAD4-FOXO1 complex|SMAD3-SMAD4-FOXO3 complex|SMAD3-SMAD4-FOXO3-FOXG1 complex|SMAD3-SMAD4-FOXO4 complex|SMAD3-SMAD4-SKIL complex|SMAD3-SMAD4-SP1 complex|SMAD3-SMAD4-WWTR1 complex|SMAD3-SMAD4-cJUN complex|SMAD3-SMAD4-cJun-cFos complex|SMAD3-TGFBR1-TGFBR2 complex|SMAD3-cSKI-SIN3A-HDAC1 complex|SMAD3/4-E2F4/5-p107-DP1 complex|SMAD4-SMAD2-SMAD3 complex|TGF-beta receptor I-Axin-SMAD3 complex|TIF1gamma-SMAD2-SMAD3 complex|Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)|Ubiquitin E3 ligase (SMURF2, SMAD3) - SnoN complex, TGF(beta)-dependent
SMAD4	CREBBP-SMAD2-SMAD4 pentameric complex|CREBBP-SMAD3-SMAD4 pentameric complex|Ectodermin-SMAD4 complex|HYAL2-SMAD4-WWOX complex|JUND-FOSB-SMAD3-SMAD4 complex|RSmad complex|SKI-SMAD2-SMAD4  pentameric complex|SKI-SMAD3-SMAD4 complex|SMAD2-SMAD4-FAST1 complex|SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced|SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced|SMAD2-SMAD4-WWTR1 complex|SMAD3-SMAD4-CTCF protein-DNA complex|SMAD3-SMAD4-FOXO1 complex|SMAD3-SMAD4-FOXO3 complex|SMAD3-SMAD4-FOXO3-FOXG1 complex|SMAD3-SMAD4-FOXO4 complex|SMAD3-SMAD4-SKIL complex|SMAD3-SMAD4-SP1 complex|SMAD3-SMAD4-WWTR1 complex|SMAD3-SMAD4-cJUN complex|SMAD3-SMAD4-cJun-cFos complex|SMAD3/4-E2F4/5-p107-DP1 complex|SMAD4-SKI complex|SMAD4-SKI-NCOR complex|SMAD4-SMAD2-SMAD3 complex|SMAD4-SNO-SKI complex|SMAD4-TP53-WWOX complex
SMAD6	PELI1-SMAD6 complex|SMAD6-HOXA9 complex|SMAD6-HOXC8 complex
SMAD7	Ubiquitin E3 ligase (SMAD7, SMURF1)|Ubiquitin E3 ligase (SMAD7, SMURF1) - TGFBR1|Ubiquitin E3 ligase (SMAD7, SMURF2)|Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)|Ubiquitin E3 ligase (SMURF2, SMAD7) - TGF(beta)
SMAD9	BP-SMAD complex
SMARCA1	CERF complex (CECR2-containing remodeling factor complex)|SNF2L-RSF1 complex|Spliceosome, E complex|hNURF complex
SMARCA2	ALL-1 supercomplex|BAF complex|BRD7-CBP-SWI\u2013SNF complex|BRD7-SWI\u2013SNF complex|BRD7-SWI\u2013SNF-SUZ12 complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brm-associated complex|PBAF complex|RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying|RNA polymerase II complex, chromatin structure modifying|SWI-SNF chromatin remodeling-related-BRCA1 complex|SWI/SNF-related chromatin-remodeling complex|Spliceosome, E complex|WINAC complex|cBAF complex|ncBAF complex
SMARCA4	BAF complex|BRD7-CBP-SWI\u2013SNF complex|BRD7-SWI\u2013SNF complex|BRD7-SWI\u2013SNF-SUZ12 complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|Brg1-associated complex I|Brg1-associated complex II|EBAFa complex|EBAFb complex|ETS2-SMARCA4-INI1 complex|LARC complex (LCR-associated remodeling complex)|NCOR1 complex|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RB1-HDAC1-BRG1 complex|RNA polymerase II complex, chromatin structure modifying|RSmad complex|SIN3-ING1b complex II|SWI-SNF chromatin remodeling-related-BRCA1 complex|Spliceosome, E complex|WINAC complex|cBAF complex|ncBAF complex|p300-CBP-p270-SWI/SNF complex
SMARCA5	ALL-1 supercomplex|B-WICH complex|BAZ2A-DNMT1-DNMT3B-HDAC1-SMARCA5 complex|CEN complex|DNMT3B complex|HuCHRAC complex|Polycomb repressive complex 1 (PRC1, hPRC-H)|Remodeling and spacing factor (RSF) complex|SNF2H-BAZ1A complex|SNF2h-HDAC12 complex|SNF2h-cohesin-NuRD complex|WICH complex
SMARCB1	ALL-1 supercomplex|BAF complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brg1-associated complex I|Brg1-associated complex II|Brg1-based SWI/SNF complex|Brm-associated complex|EBAFa complex|EBAFb complex|ETS2-SMARCA4-INI1 complex|Emerin complex 32|LARC complex (LCR-associated remodeling complex)|NCOR1 complex|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RNA polymerase II complex (CBP, PCAF, RPB1, BAF47, CYCC, CDK8), chromatin structure modifying|RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying|RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying|RNA polymerase II complex, (CDK8 complex), chromatin structure modifying|RNA polymerase II complex, chromatin structure modifying|SIN3-ING1b complex II|SWI-SNF chromatin remodeling-related-BRCA1 complex|Spliceosome, E complex|WINAC complex|cBAF complex|p300-CBP-p270-SWI/SNF complex
SMARCC1	ALL-1 supercomplex|BAF complex|BRD7-SWI\u2013SNF complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brg1-associated complex I|Brg1-associated complex II|Brg1-based SWI/SNF complex|Brm-associated complex|EBAFa complex|EBAFb complex|Emerin complex 32|LARC complex (LCR-associated remodeling complex)|NCOR1 complex|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RNA polymerase II complex, (CDK8 complex), chromatin structure modifying|RNA polymerase II complex, chromatin structure modifying|RSmad complex|SIN3-ING1b complex II|SWI-SNF chromatin remodeling-related-BRCA1 complex|Spliceosome, E complex|WINAC complex|cBAF complex|ncBAF complex|p300-CBP-p270-SWI/SNF complex
SMARCC2	ALL-1 supercomplex|BAF complex|BRD7-SWI\u2013SNF complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brg1-associated complex I|Brg1-associated complex II|Brg1-based SWI/SNF complex|Brm-associated complex|EBAFa complex|EBAFb complex|Emerin complex 32|LARC complex (LCR-associated remodeling complex)|NCOR1 complex|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RNA polymerase II complex, (CDK8 complex), chromatin structure modifying|RNA polymerase II complex, chromatin structure modifying|RSmad complex|SIN3-ING1b complex II|SWI-SNF chromatin remodeling-related-BRCA1 complex|Spliceosome, E complex|WINAC complex|cBAF complex|p300-CBP-p270-SWI/SNF complex
SMARCD1	BAF complex|BRD7-BAF60A-MEP50 complex|BRD7-SWI\u2013SNF complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brg1-associated complex I|Brm-associated complex|EBAFa complex|EBAFb complex|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RNA polymerase II complex, chromatin structure modifying|SIN3-ING1b complex II|Spliceosome, E complex|WINAC complex|cBAF complex|ncBAF complex
SMARCD2	BAF complex|BRG1-SIN3A complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|EBAFa complex|EBAFb complex|LARC complex (LCR-associated remodeling complex)|PBAF complex|SWI-SNF chromatin remodeling-related-BRCA1 complex|cBAF complex
SMARCD3	BRG1-SIN3A complex|BRM-SIN3A complex
SMARCE1	BAF complex|BRD7-CBP-SWI\u2013SNF complex|BRD7-SWI\u2013SNF complex|BRG1-SIN3A complex|BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I|BRG1-associated complex|BRM-SIN3A complex|BRM-SIN3A-HDAC complex|BRM-associated complex|Brg1-associated complex I|Brm-associated complex|EBAFa complex|EBAFb complex|LARC complex (LCR-associated remodeling complex)|NUMAC complex (nucleosomal methylation activator complex)|PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|PBAF complex, BAF200-specific|RNA polymerase II complex, chromatin structure modifying|SWI-SNF chromatin remodeling-related-BRCA1 complex|SWI/SNF-related chromatin-remodeling complex|Spliceosome, E complex|WINAC complex|cBAF complex
SMC1A	Cohesin-SA1 complex|Cohesin-SA2 complex|DDX11-RAD21-SMC1A-SMC3 complex|MDC1-p53BP1-SMC1 complex|NIPBL-RAD21-SMC1A complex|SMC1-SMC3 complex|SNF2h-cohesin-NuRD complex|Sororin-cohesin complex
SMC2	CAP(C)-CAP(E) complex|Condensin I complex|Condensin I-PARP-1-XRCC1 complex|Condensin II|DNA ligase IV-condensin complex|DNMT3B complex|MCPH1-Condensin II complex
SMC3	Cohesin complex, incomplete (USP13, SMC3, STAG2)|Cohesin-SA1 complex|Cohesin-SA2 complex|DDX11-RAD21-SMC1A-SMC3 complex|SMC1-SMC3 complex|SNF2h-cohesin-NuRD complex|Sororin-cohesin complex
SMC4	CAP(C)-CAP(E) complex|Condensin I complex|Condensin I-PARP-1-XRCC1 complex|Condensin II|DNA ligase IV-condensin complex|DNMT3B complex|MCPH1-Condensin II complex
SMC5	SMC5-6-EID3 complex|SMC5-6-NSMCE4A complex|SMC5-SMC6 heterodimer
SMC6	SMC5-6-EID3 complex|SMC5-6-NSMCE4A complex|SMC5-SMC6 heterodimer
SMCR8	C9orf72-SMCR8 complex|C9orf72-SMCR8-WDR41 complex|WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex
SMDT1	Mitochondrial calcium uniporter complex
SMG1	SMG1 complex|SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex|SURF complex
SMG6	Telomerase holoenzyme
SMG8	SMG1 complex
SMG9	SMG1 complex
SMIM20	MITRAC7-COX1 complex
SMN1	Anti-SMN protein complex|Anti-Sm protein complex|KPNB1-SMN1-SNUPN-ZRP1 complex|SMN complex|SMN complex (16 subunits)|SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)|SMN complex (GEMIN2, GEMIN5, SMN1)|SMN complex (GEMIN2, SMN1, SNRPB, SNRPDs)|SMN containing complex|SMN1-TIMM50a complex|Spliceosome, E complex
SMNDC1	17S U2 snRNP|Spliceosome, A complex
SMU1	Spliceosome, B complex
SMURF1	Ubiquitin E3 ligase (SMAD7, SMURF1)|Ubiquitin E3 ligase (SMAD7, SMURF1) - TGFBR1|Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)
SMURF2	RNF11-SMURF2-STAMBP complex|Ubiquitin E3 ligase (SMAD7, SMURF2)|Ubiquitin E3 ligase (SMURF2, SMAD3) - SnoN complex, TGF(beta)-dependent|Ubiquitin E3 ligase (SMURF2, SMAD7) - TGF(beta)
SNAI1	AJUBA-PRMT5-SNAI1 complex
SNAP23	SNARE complex (SNAP23, STX11, VAMP2)|SNARE complex (SNAP23, STX1A)|SNARE complex (SNAP23, STX2)|SNARE complex (SNAP23, STX4)|SNARE complex (SNAP23, STX4, VAMP1)|SNARE complex (SNAP23, STX4, VAMP2)|SNARE complex (SNAP23, STX4, VAMP3)|SNARE complex (SNAP23, STX4, VAMP8)|SNARE complex (SNAP23, STX6)
