"treatment_name","Yes (p-value)","Filopodia (p-value)","Yes (mean diff)","Filopodia (mean diff)","Yes (combined error)","Filopodia (combined error)"
"RXRG (retinoid X receptor gamma)",0.000039312923286072277,0.6962033802219374,-0.49368259537287507,-0.006394174830622101,0.19853054270987583,0.09370112184404852
"RXYLT1 (ribitol xylosyltransferase 1)",0.00008377730887421109,0.08637326864402461,-0.11937845977544481,0.043921560671571214,0.19081117905522252,0.09753670188705894
"RYBP (RING1 and YY1 binding protein)",0.000010486219421679266,0.9048561472542267,0.0931558762353576,0.003706328529870795,0.19300597441260092,0.12921586711794683
"S100A1 (S100 calcium binding protein A1)",0.0005693976419343105,0.5482065077999252,-0.18789387667236762,-0.025770586906524173,0.19472468240586327,0.12393486753353501
"S100A10 (S100 calcium binding protein A10)",0.005526703937147159,0.05983396178788536,-0.08742031792283733,-0.07291302335958633,0.19322309793734394,0.10749316490533013
"S100A11 (S100 calcium binding protein A11)",0.029309628989142134,0.00004834024129851677,-0.08311017197279236,-0.1570822884389707,0.19778596730398748,0.08969080011982887
"S100A12 (S100 calcium binding protein A12)",9.090563857228062e-10,0.0036550860580855105,0.2280841775737954,0.06742768320993126,0.1899606283890226,0.09091411392307001
"S100A13 (S100 calcium binding protein A13)",0.005580191175585281,0.16324557719382193,-0.09323530487717879,-0.04614706555976272,0.1937042479591442,0.10623468292003557
"S100A14 (S100 calcium binding protein A14)",0.000001626271094012921,0.6240347624591944,-0.5210644580196051,0.015853934373917244,0.19244495346582885,0.10995740712328819
"S100A16 (S100 calcium binding protein A16)",0.00001392318275827975,0.8520915031606671,-0.4891147196312333,0.005389445484552002,0.1952662354017967,0.10626867626569948
"S100A3 (S100 calcium binding protein A3)",0.000050822295620589486,0.7376375934169022,-0.5014417235541515,0.012318905672006164,0.19988678236069335,0.11619893122184341
"S100A6 (S100 calcium binding protein A6)",0.00005691799453577673,0.7666203959715812,-0.5394890337479894,-0.007223368785565731,0.20195740332990494,0.10101844818229921
"S100A7 (S100 calcium binding protein A7)",0.00006298110175828597,0.43481830893487405,-0.4948992411553769,0.020962122747147927,0.20065513499178236,0.1026828876801596
"S100A8 (S100 calcium binding protein A8)",0.0003002373659692914,0.25704317202109594,-0.49557465679377566,0.01137238933254503,0.21232788856587956,0.0894112258056898
"S100A9 (S100 calcium binding protein A9)",0.3314793816795214,0.5496696003629102,0.03500056810088081,-0.017603906940261094,0.20234682186783445,0.10611227928465174
"S100B (S100 calcium binding protein B)",0.00003276507505201032,0.6180039575253407,-0.47319527457881744,-0.007784403868519418,0.19725334518408544,0.09305987874977996
"S100P (S100 calcium binding protein P)",0.000026612959572069883,0.06789917943696921,-0.5114192275064967,-0.06753043847609003,0.197626694058935,0.10642642017615514
"S100PBP (S100P binding protein)",0.000031362327715500626,0.7634801548849686,-0.5238566720989577,-0.016920650039566054,0.19859425613036924,0.14633688999006242
"S1PR1 (sphingosine-1-phosphate receptor 1)",0.1492462720426,0.09455012830734932,-0.031665409359941554,-0.0635073271562051,0.19369216356885025,0.1089308430782351
"S1PR3 (sphingosine-1-phosphate receptor 3)",0.006133727840350378,0.003953883922082513,0.10466905232202439,0.11929911098454166,0.19494766821946097,0.09824064234437496
"S1PR4 (sphingosine-1-phosphate receptor 4)",0.8669968962862495,0.5826601687713993,-0.007683661242874673,-0.009182950703515547,0.2125289304281916,0.09382647483705721
"S1PR5 (sphingosine-1-phosphate receptor 5)",0.0018681617604510148,0.18374348660553652,0.15093780911999832,-0.02847176789225664,0.19552309377867746,0.09591103446399242
"SAA1 (serum amyloid A1)",0.019884450599862324,0.09523473033094132,-0.12800710554915118,-0.054292891562823686,0.20450159094880355,0.10365409052412461
"SAA4 (serum amyloid A4, constitutive)",1.406185834440521e-9,0.009382615074980283,0.20851751625276216,-0.0667560297567022,0.19252679925352068,0.10837937266345059
"SAAL1 (serum amyloid A like 1)",0.22218196108768318,0.038677412272193123,-0.04694424126466312,-0.11820592852939055,0.20300858072222525,0.12341819510169762
"SACM1L (SAC1 like phosphatidylinositide phosphatase)",0.018267699033695184,0.0029482754040597303,0.03184755282691365,0.19907673089302041,0.19060427457969434,0.11134923654800877
"SAE1 (SUMO1 activating enzyme subunit 1)",0.044840196682272015,0.32194006488991445,0.09583484129318554,0.046445288065280754,0.2037128165673085,0.12681254022926602
"SAFB2 (scaffold attachment factor B2)",0.10495919198124137,0.5267626458981203,0.0583398353187754,0.017689161380632645,0.19962401101031935,0.10432548195219639
"SALL2 (spalt like transcription factor 2)",0.8735020316175381,0.03844871955220319,-0.002719463107509701,0.07475877248455415,0.1928453058054251,0.1032581067145123
"SALL4 (spalt like transcription factor 4)",0.0000015372530124402317,0.020278375234403567,0.13318254521124095,0.10588041706506918,0.19017061116803466,0.10801666942523405
"SAMD10 (sterile alpha motif domain containing 10)",0.013336819341807526,0.07015460891749936,0.19753644751052568,-0.03099799706386469,0.21658753054686083,0.09181186034585888
"SAMD11 (sterile alpha motif domain containing 11)",0.606932395710952,0.38492538605650806,0.027906718322596502,0.0344920544839486,0.22008879010976926,0.11783052384018408
"SAMD12 (sterile alpha motif domain containing 12)",0.0003486799854979239,0.5396237993845969,-0.08430766147513313,-0.022812487321633157,0.19072717006128284,0.11584190225731018
"SAMD3 (sterile alpha motif domain containing 3)",0.4479123151567923,0.5644937030190404,-0.042212250785607974,0.010916639344614898,0.22028257500633253,0.09557597096915607
"SAMD4A (sterile alpha motif domain containing 4A)",0.5424064635501862,0.34586300047563334,-0.02530849216379516,0.019340333704086443,0.24585796336613175,0.11616827233072274
"SAMD4B (sterile alpha motif domain containing 4B)",0.000797869433050824,0.04659363590753829,0.17696542157818174,-0.09530755836990829,0.19494909417760387,0.11507731501465185
"SAMD7 (sterile alpha motif domain containing 7)",0.006723752564777419,0.19444197100155036,0.11338222149473587,-0.05382152875393281,0.19612117267761542,0.11661601746983728
"SAMD9L (sterile alpha motif domain containing 9 like)",0.00019581414767522176,0.006022430679051505,0.16104321927862109,0.07245896343834396,0.1921308044313783,0.09262578522605637
"SAMHD1 (SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1)",0.00006836252225772554,0.103559723219667,-0.14456666341158408,-0.044021881234599936,0.19109482258434868,0.09911942766383745
"SAMM50 (SAMM50 sorting and assembly machinery component)",0.0005953153675408718,0.4199778103184577,0.1039157974574193,0.0191098916997538,0.20020123377431873,0.11279911200906989
"SAMSN1 (SAM domain, SH3 domain and nuclear localization signals 1)",0.022520349114046434,0.8093955433058451,-0.09423147878298144,-0.007828719980315313,0.1985036385349822,0.1106171607102164
"SAP130 (Sin3A associated protein 130)",0.13207397274111154,0.7263264277814756,-0.10846474055346367,-0.01725890628811727,0.2290156970796763,0.13483465310041956
"SAP18 (Sin3A associated protein 18)",0.005775714183786862,0.01962992847306766,0.10658791034768245,0.07318330546786639,0.19496774186585744,0.09760502919446645
"SAP30BP (SAP30 binding protein)",0.12043371846376227,0.08480215143099645,-0.1251493695677417,-0.02690533790671773,0.23699072195168586,0.09125028209302583
"SAPCD1 (suppressor APC domain containing 1)",0.00004148521906222058,0.05584633979378051,0.2297614903559283,0.046615813054777355,0.19212596934776963,0.09569808896533218
"SAR1A (secretion associated Ras related GTPase 1A)",0.0016784626798476143,0.839416621847735,0.09294596479023753,0.009432744362996626,0.1919531680056229,0.13091252419597957
"SAR1B (secretion associated Ras related GTPase 1B)",0.000008670034056246223,0.5941506286334199,-0.5113964117241502,0.023433864445079444,0.19465156864452698,0.1258361197954128
"SARAF (store-operated calcium entry associated regulatory factor)",0.01035869834739378,0.1716566837674134,-0.08545082109453261,-0.04441549596685984,0.194379421554936,0.10579661510017777
"SARDH (sarcosine dehydrogenase)",0.049240587149527615,0.3109832575694753,0.07464281947374485,0.031626813582556534,0.19886814935933778,0.10652243849501572
"SARNP (SAP domain containing ribonucleoprotein)",0.2091021444495822,0.01131671343111429,-0.023504557894029054,0.08183453730988216,0.19720463965974247,0.11949980161932652
"SARS1 (seryl-tRNA synthetase 1)",0.0003429690997045487,0.3041433330385197,0.1336894828200368,0.05166331908194821,0.20737033175514377,0.18064162512733065
"SARS2 (seryl-tRNA synthetase 2, mitochondrial)",0.13340486411163566,0.18724960850890904,0.04753276113051552,0.043946355116770364,0.19784262237440892,0.10700379002741155
"SART3 (spliceosome associated factor 3, U4/U6 recycling protein)",0.0004098362095099617,0.37539630535611335,0.12074293857886975,-0.02223680493699004,0.1916895961519589,0.10055718292990834
"SASS6 (SAS-6 centriolar assembly protein)",0.040185474587424164,0.03755982826349702,-0.10899871702082053,-0.06330673879402066,0.20641869991711997,0.0988557333117933
"SAT1 (spermidine/spermine N1-acetyltransferase 1)",0.19343762502352657,0.14171752011448913,0.049130821696691584,-0.06278363842865348,0.20219546554113085,0.11632570273021255
"SAT2 (spermidine/spermine N1-acetyltransferase family member 2)",0.2531763086424186,0.3956078977802142,0.03861240828148682,-0.027250244063067863,0.20029238701010993,0.10830565577878415
"SATB1 (SATB homeobox 1)",0.03090304627676166,0.013505511074878074,0.05414669646276893,0.1543145708957246,0.19328745892410432,0.11974321404111284
"SATB2 (SATB homeobox 2)",0.005008219311690265,0.03240306717212227,0.12275930281653191,0.13341316548110765,0.19611903459974864,0.12744413315055375
"SATB2-AS1 (SATB2 antisense RNA 1)",0.001176087800497605,0.8145349001985225,0.18629948153754305,-0.0040271740801202105,0.1966306647685369,0.09440197917969992
"SAV1 (salvador family WW domain containing protein 1)",0.09278735865128951,0.00003577183486136448,0.049529232438406234,0.08421115549526531,0.19618913270769325,0.08813017638468838
"SAXO1 (stabilizer of axonemal microtubules 1)",0.000002058461177512072,0.07137394689768306,-0.5302153224608038,-0.09599294189953617,0.19275523637593647,0.12403246903233085
"SAYSD1 (SAYSVFN motif domain containing 1)",0.1161247602074722,0.2862345824986954,-0.05076905752961958,-0.03725127458823424,0.19791094569991444,0.11051073808539148
"SBDS (SBDS ribosome maturation factor)",0.7447283200174997,0.0021297731015630372,0.007615370949209388,0.05089389581637643,0.20247473580803194,0.09522780717801944
"SBNO1 (strawberry notch homolog 1)",0.05050645406161447,0.2811151256535178,-0.11567679005968723,-0.02364503073696289,0.2114585432666205,0.09709347413753273
"SBSN (suprabasin)",0.0009371707068006607,0.7590834920456502,0.22680336206757068,0.008492405569011041,0.19870040351475202,0.10470638821504089
"SBSPON (somatomedin B and thrombospondin type 1 domain containing)",0.00044456870284692585,0.1858840682948728,0.23805799122020743,-0.05183503684842722,0.196641284627405,0.11359875760973064
"SC5D (sterol-C5-desaturase)",0.3665390524757801,0.2140583526586286,-0.01993925764802207,0.028057287919912743,0.19452102598818982,0.09711989811577612
"SCAF8 (SR-related CTD associated factor 8)",0.1295695671287389,0.3621693505051211,0.06513578943962295,-0.014337837074591742,0.2044326802388389,0.09271140232859269
"SCAMP1 (secretory carrier membrane protein 1)",0.20598582290114575,0.0007182073448677162,-0.15703468917262448,0.12082601528527154,0.41060742757690244,0.11591318726923591
"SCAMP2 (secretory carrier membrane protein 2)",0.015848032199104356,0.00019800542908110508,-0.1460383852748643,0.2359274451314221,0.21440356917819134,0.1059543146407348
"SCAMP3 (secretory carrier membrane protein 3)",0.02442126207548312,0.003217780503477652,-0.23748888821251762,0.06562764786935754,0.4109833727161528,0.11293703206124431
"SCAMP4 (secretory carrier membrane protein 4)",0.4967341969160777,0.7853714473501363,-0.03488878943900775,0.009856660046178634,0.2163963076879449,0.11553373800469127
"SCAMP5 (secretory carrier membrane protein 5)",0.7721707050759608,0.169505390918526,0.014534766255270726,0.02401149634771882,0.216589075952991,0.09303330765149326
"SCAND1 (SCAN domain containing 1)",0.04837783750415592,0.6030879503597615,-0.07466043927408195,-0.009675686389642724,0.19876307663390644,0.09536049438923301
"SCAND2P (SCAN domain containing 2 pseudogene)",0.02355380818766717,0.00019718113510536206,0.07636154916932247,0.15260593357480073,0.19569342051106042,0.09144254319335664
"SCAP (SREBF chaperone)",0.018812182190982796,0.281089017202395,-0.07825350321560542,0.04126714516613195,0.19520632824899498,0.11452883416561978
"SCAPER (S-phase cyclin A associated protein in the ER)",0.000028111353978399478,0.0017505996829898507,0.11629582185716203,0.10125604038234387,0.1904759368210293,0.0926810435436902
"SCARA3 (scavenger receptor class A member 3)",0.0004601966563271276,0.719595704202733,-0.15968934344027258,-0.015897361477287764,0.19310572236147203,0.1270022449994902
"SCARA5 (scavenger receptor class A member 5)",0.5875757339395473,0.00698424135650022,-0.036479495654605065,-0.11345490545507492,0.2347237334108072,0.10062096106266573
"SCARB1 (scavenger receptor class B member 1)",0.00005536532313676901,0.30140446388816966,-0.4607949237916127,0.039563849991078204,0.1987750188840568,0.1148528217147528
"SCARB2 (scavenger receptor class B member 2)",0.00010909197495156953,0.5550915159767567,-0.4951068809652355,0.01895393565960196,0.2037931461411019,0.10937065689044173
"SCCPDH (saccharopine dehydrogenase (putative))",0.00011949675416245142,0.778535526037881,-0.4897325820649875,-0.005704873392102239,0.20410436390160502,0.09704538162485567
"SCD (stearoyl-CoA desaturase)",0.000045398780704752895,0.010039846583487,0.23955850905340814,0.10249332510395798,0.19238422613388212,0.10064901194587629
"SCD5 (stearoyl-CoA desaturase 5)",6.278533248860185e-11,0.0018823389127078372,0.17610781734419956,-0.12742148044382956,0.1912171746944181,0.12753603362407942
"SCEL (sciellin)",0.000003959827553190465,0.2020865955468385,-0.5223828876313463,-0.0190664485166408,0.1934831103141969,0.09169110742718622
"SCFD2 (sec1 family domain containing 2)",0.1632399547251957,0.7862426666113111,-0.08231426926060803,-0.01438487644077685,0.21812981478359855,0.14115102280079633
"SCG2 (secretogranin II)",0.010776137915518014,0.0018688257064816138,0.18290351726649123,0.12807274178793832,0.21040383447481775,0.09591094309791832
"SCG3 (secretogranin III)",0.0810903751525458,0.045506529401955875,-0.03367725492106177,-0.04005060599133753,0.1923742207332798,0.09278379171322017
"SCG5 (secretogranin V)",0.0003124509232323991,0.5235290873072558,-0.10957893880219893,-0.020175149235809153,0.19122246895608364,0.10860939765981162
"SCGB1C2 (secretoglobin family 1C member 2)",0.00000201794409515621,0.2013682213624688,-0.5166987421786593,0.036730646471711315,0.1926180764132096,0.10255029298956758
"SCGB1D1 (secretoglobin family 1D member 1)",0.05817350658522136,0.532376426223349,-0.08911573634710668,-0.016809728354084064,0.20422622621926068,0.10321552944029183
"SCGB1D2 (secretoglobin family 1D member 2)",0.8887247156029643,0.14615119930269915,-0.004621179385798202,-0.035355049025980245,0.2017700374178275,0.09774913098678398
"SCGB1D4 (secretoglobin family 1D member 4)",0.016390167035056136,0.0259377074849636,0.10375285033505166,-0.06639540066513783,0.19851545415144328,0.09739357751346205
"SCGB2A1 (secretoglobin family 2A member 1)",0.015575817807920833,0.5486773076187832,-0.0894605997158755,-0.029293224569203857,0.19611623692556082,0.13283451648590158
"SCGB2A2 (secretoglobin family 2A member 2)",0.01224218593049664,0.024516941568832884,-0.09032780062426704,-0.05297510038977665,0.21047499519429738,0.10715042755974151
"SCGB3A1 (secretoglobin family 3A member 1)",0.1314852084107514,0.008471455063639555,-0.04090057400357716,-0.121244926951666,0.1956528233675963,0.10392804654250586
