"treatment_name","Yes (p-value)","Filopodia (p-value)","Count_Nuclei (p-value)","Yes (mean diff)","Filopodia (mean diff)","Count_Nuclei (mean diff)","Yes (combined error)","Filopodia (combined error)","Count_Nuclei (combined error)"
"SARNP (SAP domain containing ribonucleoprotein)",0.39728541002186635,0.011316713431114067,6.513883858971781e-7,0.008757427726784145,0.08183453730988238,-52.04991263832265,0.060035314488462485,0.11949980161932652,107.80359508660008
"SARS1 (seryl-tRNA synthetase 1)",0.026684011199503255,0.3041433330385188,0.15988879829846114,-0.020715485631096875,0.05166331908194838,-21.359003547413565,0.057767972917096615,0.18064162512733065,116.28373068785906
"SARS2 (seryl-tRNA synthetase 2, mitochondrial)",0.0002907970973424767,0.1872496085089066,0.007165818070767438,-0.05564386209932745,0.04394635511677064,-20.449912638322658,0.05259179529565562,0.10700379002741156,107.10749326539029
"SART3 (spliceosome associated factor 3, U4/U6 recycling protein)",0.8602682938056638,0.37539630535611845,0.24772496407532119,-0.00318585514713568,-0.022236804936989818,-13.849912638322664,0.06385420759391841,0.10055718292990835,109.03584325163733
"SASS6 (SAS-6 centriolar assembly protein)",0.20107063650563406,0.03755982826349746,0.24812917361268738,0.03338140363861539,-0.06330673879402043,5.150087361677336,0.07087107578224638,0.09885573331179331,106.93603281212383
"SAT1 (spermidine/spermine N1-acetyltransferase 1)",0.7508365349480854,0.14171752011449046,0.3584362199440312,0.005355577585120369,-0.06278363842865325,195.75008736167734,0.06225660398948394,0.11632570273021256,435.46608951053315
"SAT2 (spermidine/spermine N1-acetyltransferase family member 2)",0.05889027347325526,0.3956078977802191,0.3789952935931833,0.004904000630891664,-0.027250244063067586,229.15008736167738,0.05155133757760879,0.10830565577878416,529.3541490473042
"SATB1 (SATB homeobox 1)",0.5045840802084547,0.013505511074878074,0.000013763295793944863,0.004942110929589544,0.1543145708957247,-64.84991263832265,0.05352310800150533,0.11974321404111285,107.05052598467522
"SATB2 (SATB homeobox 2)",0.500360003790385,0.03240306717212227,0.0024906622381890564,0.019867935262412623,0.13341316548110776,-58.44991263832266,0.07899938209349669,0.12744413315055378,108.5565065465706
"SATB2-AS1 (SATB2 antisense RNA 1)",0.012568345431769545,0.8145349001985331,0.8702698806513878,-0.033609194769108536,-0.0040271740801199885,-1.0499126383226525,0.05430917785940261,0.09440197917969993,107.42120420845981
"SAV1 (salvador family WW domain containing protein 1)",0.31920460670825657,0.00003577183486136448,0.004686046023426593,-0.014680227002285884,0.08421115549526564,-50.249912638322655,0.058922697850626066,0.0881301763846884,108.5942683275486
"SAXO1 (stabilizer of axonemal microtubules 1)",0.007115659950938991,0.0713739468976835,0.6865030538964134,0.19558776954735027,-0.09599294189953594,3.350087361677353,0.10039662276777019,0.12403246903233087,107.9616372309888
"SAYSD1 (SAYSVFN motif domain containing 1)",0.028741605928908065,0.28623458249869804,0.8947539119257717,-0.018808294261548508,-0.03725127458823396,-1.8499126383226638,0.0529242551146821,0.11051073808539148,110.54101100313686
"SBDS (SBDS ribosome maturation factor)",0.44811869165653384,0.0021297731015630372,0.005010231137175136,-0.006601919710813864,0.050893895816376544,-32.749912638322655,0.05767148530020615,0.09522780717801946,110.28661449068898
"SBNO1 (strawberry notch homolog 1)",0.5549272070441256,0.2811151256535216,0.9725731423827124,0.005518631955937242,-0.02364503073696267,-0.2499126383226553,0.05481424854905485,0.09709347413753275,107.6601835108766
"SBSN (suprabasin)",0.003025348152330576,0.7590834920456437,0.033067644134607166,-0.06884474402818708,0.008492405569011263,-9.649912638322661,0.05678425302562025,0.1047063882150409,106.86540653361885
"SBSPON (somatomedin B and thrombospondin type 1 domain containing)",0.0005246463950703273,0.18588406829487392,0.5874076404781015,-0.06381960232987233,-0.05183503684842711,4.150087361677336,0.05339544554247212,0.11359875760973066,107.73492986768788
"SC5D (sterol-C5-desaturase)",0.0031576860943771656,0.21405835265862572,0.19584062036816263,-0.033594951492084774,0.028057287919912965,-10.449912638322658,0.05280965984790999,0.09711989811577613,107.6685428228488
"SCAF8 (SR-related CTD associated factor 8)",0.6165080413505963,0.36216935050512467,0.07607447335237127,-0.0056134578125183465,-0.01433783707459163,10.75008736167733,0.05632773737035955,0.0927114023285927,107.11542892410797
"SCAMP1 (secretory carrier membrane protein 1)",0.2877518072573886,0.0007182073448677162,0.33048030874750856,0.02146718884779711,0.12082601528527176,92.15008736167734,0.07901678506406123,0.11591318726923591,302.64069933069715
"SCAMP2 (secretory carrier membrane protein 2)",0.7462394667649401,0.00019800542908110508,0.04095148563958784,0.005150420099843123,0.23592744513142233,-11.783245971655987,0.06321683031423678,0.1059543146407348,107.15727590911544
"SCAMP3 (secretory carrier membrane protein 3)",0.038742197529354705,0.00321778050347743,0.12160303312767917,0.043077040689620455,0.06562764786935765,6.550087361677342,0.08935221015731604,0.11293703206124432,107.55669986116251
"SCAMP4 (secretory carrier membrane protein 4)",0.4160120583369449,0.7853714473501319,0.1513115177870894,-0.013501063746842235,0.009856660046178856,-11.449912638322658,0.061210630541477275,0.11553373800469127,107.59421505636642
"SCAMP5 (secretory carrier membrane protein 5)",0.48472948506162084,0.16950539091852268,0.0169506042430978,-0.008590450633769314,0.024011496347719097,-12.649912638322661,0.05710375156999725,0.09303330765149327,106.91919899436034
"SCAND1 (SCAN domain containing 1)",0.21345095029405936,0.6030879503597659,0.6199000406357431,0.014753290133158348,-0.009675686389642613,-3.449912638322658,0.056004421466774555,0.09536049438923301,107.54076024278248
"SCAND2P (SCAN domain containing 2 pseudogene)",0.0076604387800935925,0.00019718113510536206,0.00637969936989613,-0.027160583499534346,0.15260593357480096,-46.249912638322655,0.052874255820854525,0.09144254319335664,108.58736166605958
"SCAP (SREBF chaperone)",0.4876268018577121,0.281089017202393,0.07013069059567889,0.006734753497666474,0.04126714516613217,-16.849912638322664,0.055008366836326913,0.11452883416561979,107.74885202913127
"SCAPER (S-phase cyclin A associated protein in the ER)",0.8619305099056502,0.0017505996829898507,0.4368371289652486,0.0008034773689732655,0.1012560403823442,136.35008736167737,0.052253168333523836,0.09268104354369022,369.03890731682435
"SCARA3 (scavenger receptor class A member 3)",0.23842649767019575,0.7195957042027357,0.3394357262048797,0.03895025052277165,-0.015897361477287597,-16.849912638322664,0.08121254744323954,0.1270022449994902,112.11964642111401
"SCARA5 (scavenger receptor class A member 5)",0.01430011162927447,0.00698424135650022,0.045135912320676486,-0.04491857302145598,-0.1134549054550747,15.350087361677353,0.056847294188613194,0.10062096106266574,107.3276064840525
"SCARB1 (scavenger receptor class B member 1)",0.11860604197709068,0.30140446388816766,0.36978068754646176,0.0337874672703731,0.03956384999107837,239.75008736167734,0.06397989274956437,0.11485282171475282,541.5701386834355
"SCARB2 (scavenger receptor class B member 2)",0.0185250740194165,0.5550915159767544,0.6782882100694054,0.09738245919761004,0.018953935659602072,2.9500873616773475,0.07659532598046166,0.10937065689044174,107.59328563435372
"SCCPDH (saccharopine dehydrogenase (putative))",0.014850633221550558,0.7785355260378899,0.06452253859039847,0.09098576440597336,-0.005704873392102017,7.150087361677336,0.07146304626741339,0.09704538162485568,106.81439562903319
"SCD (stearoyl-CoA desaturase)",0.000577378608348722,0.010039846583487,0.039798220012218444,-0.06814569174143689,0.10249332510395831,-10.649912638322661,0.053757318455840565,0.1006490119458763,106.94725388524769
"SCD5 (stearoyl-CoA desaturase 5)",0.6674660762383966,0.0018823389127078372,0.0032194351638950014,0.005867904823505771,-0.12742148044382923,19.450087361677348,0.06617157628732327,0.12753603362407942,107.76674194365894
"SCEL (sciellin)",0.011008480043890101,0.20208659554684028,0.740589866762001,0.1151418470141741,-0.01906644851664069,2.550087361677342,0.07714773646548179,0.09169110742718624,107.77761879720495
"SCFD2 (sec1 family domain containing 2)",0.7667630218111205,0.7862426666113138,0.04616011269726483,0.008212272741500187,-0.014384876440776628,-22.849912638322664,0.07734444368077988,0.14115102280079636,108.1610609859002
"SCG2 (secretogranin II)",0.00047373202827860617,0.0018688257064816138,0.009296434327553671,-0.05730027298372525,0.12807274178793865,-14.049912638322652,0.052960911446659445,0.09591094309791835,106.90329795471992
"SCG3 (secretogranin III)",0.06237178995228643,0.04550652940195676,0.1164794722603022,0.017389340660498548,-0.04005060599133731,-9.849912638322664,0.053580972361355374,0.09278379171322018,107.19288742074086
"SCG5 (secretogranin V)",0.32058506707736933,0.5235290873072604,0.9620911015122131,-0.012987611879770072,-0.02017514923580893,-0.649912638322661,0.057400937544477434,0.10860939765981163,110.37760240916464
"SCGB1C2 (secretoglobin family 1C member 2)",0.0002481603571553581,0.20136822136246657,0.41017644075771886,0.1275373557896546,0.03673064647171154,156.95008736167733,0.05650007847332051,0.10255029298956761,396.5467376156254
"SCGB1D1 (secretoglobin family 1D member 1)",0.9309247562822986,0.5323764262233541,0.7565001288385198,-0.0007477589970168175,-0.01680972835408384,-3.449912638322658,0.05445096539309468,0.10321552944029184,109.07573109356464
"SCGB1D2 (secretoglobin family 1D member 2)",0.0001649199696363013,0.14615119930270115,0.6412772191849956,-0.05184020319471411,-0.03535504902598002,2.150087361677336,0.05223025424588703,0.09774913098678399,107.00147248330569
"SCGB1D4 (secretoglobin family 1D member 4)",0.06744123964378068,0.025937707484963823,0.0001404307716352804,-0.01721759091851352,-0.06639540066513766,23.75008736167733,0.0536629541122293,0.09739357751346207,106.82796971578009
"SCGB2A1 (secretoglobin family 2A member 1)",0.4117729867048332,0.5486773076187861,0.695227816260485,0.024036894860391456,-0.029293224569203635,-4.0499126383226525,0.07800498058827707,0.13283451648590158,108.72127259003008
"SCGB2A2 (secretoglobin family 2A member 2)",0.01613641258519216,0.024516941568833328,0.38147311344692447,0.03214937969080267,-0.052975100389776486,-7.249912638322655,0.061835064773571355,0.10715042755974152,109.38095305570072
"SCGB3A1 (secretoglobin family 3A member 1)",0.3168474272784052,0.008471455063639555,0.13647494838680307,-0.014619083060293303,-0.12124492695166578,13.550087361677342,0.058786026745845196,0.10392804654250587,107.8610917504344
"SCGN (secretagogin, EF-hand calcium binding protein)",0.0005604565146055673,0.0003616511416832946,0.0005351541686287042,-0.066412734395566,0.10783101670154022,-15.249912638322655,0.05361577120437538,0.09020850314388679,106.76710688969533
"SCHIP1 (schwannomin interacting protein 1)",0.07448912675313002,0.028022986793084126,0.027177690608152227,0.025175016193296984,-0.07894993495163327,14.950087361677348,0.056493425405135196,0.10188858901302389,107.12756467686374
"SCIMP (SLP adaptor and CSK interacting membrane protein)",0.020986201173780916,0.1075235119340534,0.40057761899258937,-0.012863113202278093,0.028444783232363935,-6.5499126383226525,0.05338577997733306,0.10073749293554671,109.06116327922534
"SCLT1 (sodium channel and clathrin linker 1)",0.6769005293877242,0.01340069046597403,0.3553088328112217,-0.007692920181734009,-0.09872470024645469,247.55008736167736,0.064082780945852,0.10184089634292305,540.6787540800874
"SCLY (selenocysteine lyase)",0.11029364881556147,0.658831957512692,0.3063317122583993,0.0231768977167916,-0.015842643201782858,-13.849912638322664,0.05728739662899853,0.11470013234864784,109.82401883739105
"SCMH1 (Scm polycomb group protein homolog 1)",0.33245707330142604,0.5320314663781234,0.00025488662668671225,0.03413899791079106,0.01936949617640854,-44.54991263832265,0.11722957150190902,0.12842693460616345,109.48923641789362
"SCML4 (Scm polycomb group protein like 4)",0.018273230189986833,0.12891462376565155,0.16066172067832518,0.11524969300297269,-0.052490159997538754,-13.249912638322655,0.08438257968276545,0.1068107380006148,108.00099589168438
"SCN1B (sodium voltage-gated channel beta subunit 1)",0.00045855816263551397,0.013352631849063545,0.0000026448418173341537,-0.03593001165220877,0.11354517355421861,-51.849912638322664,0.052068143390458246,0.10603912618300398,106.87757067596374
"SCN2B (sodium voltage-gated channel beta subunit 2)",0.007923470795115684,0.03191112374019878,0.0478672982963102,-0.044153917144056865,-0.04575663433359095,-14.449912638322658,0.055218139116925274,0.09294754602659089,107.27308662286
"SCN3B (sodium voltage-gated channel beta subunit 3)",0.023160129438648536,0.22105251355805233,0.12532801731812304,0.046644041553753346,-0.0507991389710708,-7.0499126383226525,0.05909466661690083,0.11736363008208289,106.92668101832969
"SCNM1 (sodium channel modifier 1)",0.13058337738038617,0.0291178662764493,0.6037008787345244,0.02494044942152629,-0.10786184340638877,2.550087361677342,0.059185944390632725,0.11351413121064366,107.0561306679614
"SCNN1B (sodium channel epithelial 1 beta subunit)",0.5396386281871541,0.11492172521609412,0.001079081617655353,-0.006898611451321701,0.05310714024473745,-18.449912638322658,0.05627827989782095,0.1054620074659281,106.8480936357576
"SCNN1D (sodium channel epithelial 1 delta subunit)",0.8857994652291072,0.11611561795072634,0.2996294997599036,0.002027957918378287,-0.03611475829204108,-17.049912638322652,0.059285963699584075,0.09622228021125633,111.30280820175035
"SCNN1G (sodium channel epithelial 1 gamma subunit)",0.00024204012353101767,0.5509439244564138,0.00010061371939595887,0.14995383407291082,-0.014111622052433104,-28.449912638322658,0.058202441089951214,0.09987425806371406,106.86447077301055
"SCO2 (SCO cytochrome c oxidase assembly protein 2)",0.004566946678905115,0.0005529355898317156,1.0932184268952483e-7,-0.04782460879651562,0.12109455052960777,-46.44991263832266,0.054729609363112296,0.09164482602685363,106.78255996929286
"SCOC (short coiled-coil protein)",0.20292960771893154,0.5914647445442396,0.18209345885173045,-0.0200036757234964,0.010599189634033723,-6.249912638322655,0.059189809026667706,0.09631004903674313,106.95660388024494
"SCP2 (sterol carrier protein 2)",0.048132330241764,0.003195937184126585,0.43419981513444594,-0.019901134096804968,-0.06551807034525309,-5.649912638322661,0.0624453516238176,0.11281754775156998,109.8390418457646
"SCPEP1 (serine carboxypeptidase 1)",0.6212941813141644,0.49362186132136276,0.05025366881885707,0.005486270646086533,-0.016888242365656947,-18.64991263832266,0.06150682088812885,0.11494252659457496,109.71667351377802
"SCRG1 (stimulator of chondrogenesis 1)",0.012400630394179935,0.01951114364976303,0.9557676099166625,0.09456015810072102,-0.11685439138178144,0.350087361677339,0.07096277022619651,0.11149438401938438,107.39280755057867
"SCRN1 (secernin 1)",0.015195219927623294,0.14480601329315257,0.42202399186589923,0.03541618009697961,-0.06168576627449396,-11.449912638322658,0.05498029537153029,0.11595001564298701,110.36990130282634
"SCRN2 (secernin 2)",0.5378201319559552,0.00174519013942942,0.042324122214187465,-0.010981444859997025,-0.03412017866418798,6.650087361677336,0.07464976146073303,0.09078235456033179,106.91899115288724
"SCRN3 (secernin 3)",0.13981513085192265,0.269182983392084,0.5216979378350326,-0.019035017630023576,-0.02732762359939228,4.9500873616773475,0.05634798429460812,0.09948111903329333,107.74189117328332
